page        index   level   data    free    records 
1811        47      0       15067   1065    247     
1812        47      0       15067   1065    247     
1813        47      0       15067   1065    247     
1814        47      0       15067   1065    247     
1815        47      0       15067   1065    247     
1816        47      0       15067   1065    247     
1817        47      0       15067   1065    247     
1818        47      0       15067   1065    247     
1819        47      0       15067   1065    247     
1820        47      0       15067   1065    247     
1821        47      0       15067   1065    247     
1822        47      0       15067   1065    247     
1823        47      0       15067   1065    247     
1824        47      0       15067   1065    247     
1825        47      0       15067   1065    247     
1826        47      0       15068   1066    243     
1827        47      0       15048   1092    228     
1828        47      0       15048   1092    228     
1829        47      0       15048   1092    228     
1830        47      0       15048   1092    228     
1831        47      0       15048   1092    228     
1832        47      0       15048   1092    228     
1833        47      0       15048   1092    228     
1834        47      0       15048   1092    228     
1835        47      0       15048   1092    228     
1836        47      0       15048   1092    228     
1837        47      0       15048   1092    228     
1838        47      0       15048   1092    228     
1839        47      0       15048   1092    228     
1840        47      0       15048   1092    228     
1841        47      0       15048   1092    228     
1842        47      0       15048   1092    228     
1843        47      0       15048   1092    228     
1844        47      0       15048   1092    228     
1845        47      0       15048   1092    228     
1846        47      0       15048   1092    228     
1847        47      0       15048   1092    228     
1848        47      0       15048   1092    228     
1849        47      0       15048   1092    228     
1850        47      0       15048   1092    228     
1851        47      0       15048   1092    228     
1852        47      0       15048   1092    228     
1853        47      0       15048   1092    228     
1854        47      0       15048   1092    228     
1855        47      0       15048   1092    228     
1856        47      0       15048   1092    228     
1857        47      0       15048   1092    228     
1858        47      0       15048   1092    228     
1859        47      0       15048   1092    228     
1860        47      0       15048   1092    228     
1861        47      0       15048   1092    228     
1862        47      0       15048   1092    228     
1863        47      0       15048   1092    228     
1864        47      0       15048   1092    228     
1865        47      0       15048   1092    228     
1866        47      0       15048   1092    228     
1867        47      0       15048   1092    228     
1868        47      0       15048   1092    228     
1869        47      0       15048   1092    228     
1870        47      0       15048   1092    228     
1871        47      0       15048   1092    228     
1872        47      0       15048   1092    228     
1873        47      0       15048   1092    228     
1874        47      0       15048   1092    228     
1875        47      0       15048   1092    228     
1876        47      0       15048   1092    228     
1877        47      0       15048   1092    228     
1878        47      0       15048   1092    228     
1879        47      0       15048   1092    228     
1880        47      0       15048   1092    228     
1881        47      0       15048   1092    228     
1882        47      0       15048   1092    228     
1883        47      0       15048   1092    228     
1884        47      0       15048   1092    228     
1885        47      0       15048   1092    228     
1886        47      0       15048   1092    228     
1887        47      0       15048   1092    228     
1888        47      0       15048   1092    228     
1889        47      0       15048   1092    228     
1890        47      0       15048   1092    228     
1891        47      0       15048   1092    228     
1892        47      0       15048   1092    228     
1893        47      0       15048   1092    228     
1894        47      0       15048   1092    228     
1895        47      0       15048   1092    228     
1896        47      0       15048   1092    228     
1897        47      0       15048   1092    228     
1898        47      0       15048   1092    228     
1899        47      0       15048   1092    228     
1900        47      0       15048   1092    228     
1901        47      0       15048   1092    228     
1902        47      0       15048   1092    228     
1903        47      0       15048   1092    228     
1904        47      0       15048   1092    228     
1905        47      0       15048   1092    228     
1906        47      0       15048   1092    228     
1907        47      0       15048   1092    228     
1908        47      0       15048   1092    228     
1909        47      0       15048   1092    228     
1910        47      0       15048   1092    228     
1911        47      0       15048   1092    228     
1912        47      0       15048   1092    228     
1913        47      0       15048   1092    228     
1914        47      0       15048   1092    228     
1915        47      0       15048   1092    228     
1916        47      0       15048   1092    228     
1917        47      0       15087   1049    237     
1918        47      0       15067   1065    247     
1919        47      0       15067   1065    247     
1920        47      0       15067   1065    247     
1921        47      0       15067   1065    247     
1922        47      0       15067   1065    247     
1923        47      0       15067   1065    247     
1924        47      0       15067   1065    247     
1925        47      0       15067   1065    247     
1926        47      0       15067   1065    247     
1927        47      0       15067   1065    247     
1928        47      0       15067   1065    247     
1929        47      0       15067   1065    247     
1930        47      0       15067   1065    247     
1931        47      0       15067   1065    247     
1932        47      0       15067   1065    247     
1933        47      0       15067   1065    247     
1934        47      0       15067   1065    247     
1935        47      0       15067   1065    247     
1936        47      0       15067   1065    247     
1937        47      0       15067   1065    247     
1938        47      0       15067   1065    247     
1939        47      0       15067   1065    247     
1940        47      0       15067   1065    247     
1941        47      0       15067   1065    247     
1942        47      0       15067   1065    247     
1943        47      0       15067   1065    247     
1944        47      0       15067   1065    247     
1945        47      0       15067   1065    247     
1946        47      0       15067   1065    247     
1947        47      0       15067   1065    247     
1948        47      0       15067   1065    247     
1949        47      0       15067   1065    247     
1950        47      0       15067   1065    247     
1951        47      0       15067   1065    247     
1952        47      0       15067   1065    247     
1953        47      0       15060   1074    240     
1954        47      0       15048   1092    228     
1955        47      0       15048   1092    228     
1956        47      0       15048   1092    228     
1957        47      0       15048   1092    228     
1958        47      0       15048   1092    228     
1959        47      0       15048   1092    228     
1960        47      0       15048   1092    228     
1961        47      0       15048   1092    228     
1962        47      0       15048   1092    228     
1963        47      0       15048   1092    228     
1964        47      0       15048   1092    228     
1965        47      0       15048   1092    228     
1966        47      0       15048   1092    228     
1967        47      0       15048   1092    228     
1968        47      0       15048   1092    228     
1969        47      0       15048   1092    228     
1970        47      0       15048   1092    228     
1971        47      0       15048   1092    228     
1972        47      0       15048   1092    228     
1973        47      0       15048   1092    228     
1974        47      0       15048   1092    228     
1975        47      0       15048   1092    228     
1976        47      0       15048   1092    228     
1977        47      0       15048   1092    228     
1978        47      0       15048   1092    228     
1979        47      0       15048   1092    228     
1980        47      0       15048   1092    228     
1981        47      0       15048   1092    228     
1982        47      0       15048   1092    228     
1983        47      0       15048   1092    228     
1984        47      0       15048   1092    228     
1985        47      0       15048   1092    228     
1986        47      0       15048   1092    228     
1987        47      0       15048   1092    228     
1988        47      0       15048   1092    228     
1989        47      0       15048   1092    228     
1990        47      0       15048   1092    228     
1991        47      0       15048   1092    228     
1992        47      0       15048   1092    228     
1993        47      0       15048   1092    228     
1994        47      0       15048   1092    228     
1995        47      0       15048   1092    228     
1996        47      0       15048   1092    228     
1997        47      0       15048   1092    228     
1998        47      0       15048   1092    228     
1999        47      0       15048   1092    228     
2000        47      0       15048   1092    228     
2001        47      0       15048   1092    228     
2002        47      0       15048   1092    228     
2003        47      0       15048   1092    228     
2004        47      0       15048   1092    228     
2005        47      0       15048   1092    228     
2006        47      0       15048   1092    228     
2007        47      0       15048   1092    228     
2008        47      0       15048   1092    228     
2009        47      0       15048   1092    228     
2010        47      0       15048   1092    228     
2011        47      0       15048   1092    228     
2012        47      0       15048   1092    228     
2013        47      0       15048   1092    228     
2014        47      0       15048   1092    228     
2015        47      0       15048   1092    228     
2016        47      0       15048   1092    228     
2017        47      0       15048   1092    228     
2018        47      0       15048   1092    228     
2019        47      0       15048   1092    228     
2020        47      0       15048   1092    228     
2021        47      0       15048   1092    228     
2022        47      0       15048   1092    228     
2023        47      0       15048   1092    228     
2024        47      0       15048   1092    228     
2025        47      0       15048   1092    228     
2026        47      0       15048   1092    228     
2027        47      0       15048   1092    228     
2028        47      0       15048   1092    228     
2029        47      0       15048   1092    228     
2030        47      0       15048   1092    228     
2031        47      0       15048   1092    228     
2032        47      0       15048   1092    228     
2033        47      0       15048   1092    228     
2034        47      0       15048   1092    228     
2035        47      0       15048   1092    228     
2036        47      0       15048   1092    228     
2037        47      0       15048   1092    228     
2038        47      0       15048   1092    228     
2039        47      0       15048   1092    228     
2040        47      0       15048   1092    228     
2041        47      0       15048   1092    228     
2042        47      0       15048   1092    228     
2043        47      0       15048   1092    228     
2044        47      0       15048   1092    228     
2045        47      0       15099   1033    244     
2046        47      0       15067   1065    247     
2047        47      0       15067   1065    247     
2048        53      0       8200    7906    410     
2049        53      0       12880   3146    644     
2050        53      0       15000   984     750     
2051        53      0       11680   4366    584     
2052        53      0       10440   5630    522     
2053        53      0       11480   4572    574     
2054        53      0       10940   5118    547     
2055        53      0       10920   5146    546     
2056        53      0       9780    6302    489     
2057        53      0       11620   4426    581     
2058        53      0       11420   4632    571     
2059        53      0       9840    6234    492     
2060        53      0       11160   4884    558     
2061        53      0       9780    6302    489     
2062        53      0       7880    8230    394     
2063        53      0       8460    7640    423     
2064        53      0       8760    7342    438     
2065        53      0       8060    8052    403     
2066        53      0       8220    7880    411     
2067        53      0       14940   1048    747     
2068        53      0       14340   1654    717     
2069        53      0       7800    8312    390     
2070        53      0       14860   1126    743     
2071        53      0       8560    7538    428     
2072        53      0       8280    7826    414     
2073        53      0       8000    8114    400     
2074        53      0       14060   1934    703     
2075        53      0       8600    7500    430     
2076        53      0       15100   888     755     
2077        53      0       8380    7724    419     
2078        53      0       14080   1920    704     
2079        53      0       8220    7878    411     
2080        53      0       8060    8048    403     
2081        53      0       14840   1140    742     
2082        53      0       15220   772     761     
2083        53      0       8480    7624    424     
2084        53      0       7740    8380    387     
2085        53      0       13220   2810    661     
2086        53      0       14540   1456    727     
2087        53      0       15360   620     768     
2088        53      0       7700    8420    385     
2089        53      0       14980   1014    749     
2090        53      0       14120   1874    706     
2091        53      0       15120   868     756     
2092        53      0       14480   1510    724     
2093        53      0       14580   1406    729     
2094        53      0       13820   2196    691     
2095        53      0       8020    8090    401     
2096        53      0       14640   1356    732     
2097        53      0       14580   1404    729     
2098        53      0       15020   972     751     
2099        53      0       7920    8192    396     
2100        53      0       14140   1860    707     
2101        53      0       14920   1076    746     
2102        53      0       13940   2078    697     
2103        53      0       14920   1068    746     
2104        53      0       7680    8434    384     
2105        53      0       14540   1462    727     
2106        53      0       14540   1452    727     
2107        53      0       7800    8312    390     
2108        53      0       15320   666     766     
2109        53      0       14640   1352    732     
2110        53      0       14720   1268    736     
2111        53      0       13680   2328    684     
2112        47      0       15067   1065    247     
2113        47      0       15067   1065    247     
2114        47      0       15067   1065    247     
2115        47      0       15067   1065    247     
2116        47      0       15067   1065    247     
2117        47      0       15067   1065    247     
2118        47      0       15067   1065    247     
2119        47      0       15067   1065    247     
2120        47      0       15067   1065    247     
2121        47      0       15067   1065    247     
2122        47      0       15067   1065    247     
2123        47      0       15067   1065    247     
2124        47      0       15067   1065    247     
2125        47      0       15067   1065    247     
2126        47      0       15067   1065    247     
2127        47      0       15067   1065    247     
2128        47      0       15067   1065    247     
2129        47      0       15067   1065    247     
2130        47      0       15067   1065    247     
2131        47      0       15067   1065    247     
2132        47      0       15067   1065    247     
2133        47      0       15067   1065    247     
2134        47      0       15067   1065    247     
2135        47      0       15067   1065    247     
2136        47      0       15067   1065    247     
2137        47      0       15067   1065    247     
2138        47      0       15067   1065    247     
2139        47      0       15067   1065    247     
2140        47      0       15067   1065    247     
2141        47      0       15067   1065    247     
2142        47      0       15067   1065    247     
2143        47      0       15067   1065    247     
2144        47      0       15067   1065    247     
2145        47      0       15098   1038    238     
2146        47      0       15048   1092    228     
2147        47      0       15048   1092    228     
2148        47      0       15048   1092    228     
2149        47      0       15048   1092    228     
2150        47      0       15048   1092    228     
2151        47      0       15048   1092    228     
2152        47      0       15048   1092    228     
2153        47      0       15048   1092    228     
2154        47      0       15048   1092    228     
2155        47      0       15048   1092    228     
2156        47      0       15048   1092    228     
2157        47      0       15048   1092    228     
2158        47      0       15048   1092    228     
2159        47      0       15048   1092    228     
2160        47      0       15048   1092    228     
2161        47      0       15048   1092    228     
2162        47      0       15048   1092    228     
2163        47      0       15048   1092    228     
2164        47      0       15048   1092    228     
2165        47      0       15048   1092    228     
2166        47      0       15048   1092    228     
2167        47      0       15048   1092    228     
2168        47      0       15048   1092    228     
2169        47      0       15048   1092    228     
2170        47      0       15048   1092    228     
2171        47      0       15048   1092    228     
2172        47      0       15048   1092    228     
2173        47      0       15048   1092    228     
2174        47      0       15048   1092    228     
2175        47      0       15048   1092    228     
2176        47      0       15048   1092    228     
2177        47      0       15048   1092    228     
2178        47      0       15048   1092    228     
2179        47      0       15048   1092    228     
2180        47      0       15048   1092    228     
2181        47      0       15048   1092    228     
2182        47      0       15048   1092    228     
2183        47      0       15048   1092    228     
2184        47      0       15048   1092    228     
2185        47      0       15048   1092    228     
2186        47      0       15048   1092    228     
2187        47      0       15048   1092    228     
2188        47      0       15048   1092    228     
2189        47      0       15048   1092    228     
2190        47      0       15048   1092    228     
2191        47      0       15048   1092    228     
2192        47      0       15048   1092    228     
2193        47      0       15048   1092    228     
2194        47      0       15048   1092    228     
2195        47      0       15048   1092    228     
2196        47      0       15048   1092    228     
2197        47      0       15048   1092    228     
2198        47      0       15048   1092    228     
2199        47      0       15048   1092    228     
2200        47      0       15048   1092    228     
2201        47      0       15048   1092    228     
2202        47      0       15048   1092    228     
2203        47      0       15048   1092    228     
2204        47      0       15048   1092    228     
2205        47      0       15048   1092    228     
2206        47      0       15048   1092    228     
2207        47      0       15048   1092    228     
2208        47      0       15048   1092    228     
2209        47      0       15048   1092    228     
2210        47      0       15048   1092    228     
2211        47      0       15048   1092    228     
2212        47      0       15048   1092    228     
2213        47      0       15048   1092    228     
2214        47      0       15048   1092    228     
2215        47      0       15048   1092    228     
2216        47      0       15048   1092    228     
2217        47      0       15048   1092    228     
2218        47      0       15048   1092    228     
2219        47      0       15048   1092    228     
2220        47      0       15048   1092    228     
2221        47      0       15048   1092    228     
2222        47      0       15048   1092    228     
2223        47      0       15048   1092    228     
2224        47      0       15048   1092    228     
2225        47      0       15048   1092    228     
2226        47      0       15048   1092    228     
2227        47      0       15048   1092    228     
2228        47      0       15048   1092    228     
2229        47      0       15048   1092    228     
2230        47      0       15048   1092    228     
2231        47      0       15048   1092    228     
2232        47      0       15048   1092    228     
2233        47      0       15048   1092    228     
2234        47      0       15048   1092    228     
2235        47      0       15048   1092    228     
2236        47      0       15048   1092    228     
2237        47      0       15087   1051    232     
2238        47      0       15067   1065    247     
2239        47      0       15067   1065    247     
2240        53      0       14600   1402    730     
2241        53      0       15080   908     754     
2242        53      0       13840   2166    692     
2243        53      0       13680   2340    684     
2244        53      0       14240   1760    712     
2245        53      0       14020   1984    701     
2246        53      0       13640   2374    682     
2247        53      0       15180   812     759     
2248        53      0       14360   1640    718     
2249        53      0       14660   1338    733     
2250        53      0       13220   2802    661     
2251        53      0       13420   2600    671     
2252        53      0       13680   2324    684     
2253        53      0       12280   3756    614     
2254        53      0       13120   2902    656     
2255        53      0       13280   2742    664     
2256        53      0       12360   3672    618     
2257        53      0       14180   1822    709     
2258        53      0       13840   2154    692     
2259        53      0       13700   2304    685     
2260        53      0       14040   1954    702     
2261        53      0       13580   2430    679     
2262        53      0       12540   3490    627     
2263        53      0       12720   3314    636     
2264        53      0       13320   2692    666     
2265        53      0       13440   2576    672     
2266        53      0       12200   3838    610     
2267        53      0       12260   3772    613     
2268        53      0       13380   2642    669     
2269        53      0       12600   3428    630     
2270        53      0       11860   4184    593     
2271        53      0       11780   4266    589     
2272        53      0       12800   3230    640     
2273        53      0       12060   3986    603     
2274        53      0       12620   3414    631     
2275        53      0       12760   3264    638     
2276        53      0       10820   5242    541     
2277        53      0       12860   3168    643     
2278        53      0       12600   3432    630     
2279        53      0       10960   5106    548     
2280        53      0       11420   4616    571     
2281        53      0       11260   4790    563     
2282        53      0       10940   5126    547     
2283        53      0       11220   4834    561     
2284        53      0       11020   5046    551     
2285        53      0       10980   5076    549     
2286        53      0       10560   5504    528     
2287        53      0       11260   4790    563     
2288        53      0       10340   5726    517     
2289        53      0       10680   5388    534     
2290        53      0       10920   5138    546     
2291        53      0       10560   5506    528     
2292        53      0       10100   5970    505     
2293        53      0       9620    6462    481     
2294        53      0       10820   5242    541     
2295        53      0       9240    6842    462     
2296        53      0       9960    6120    498     
2297        53      0       9720    6366    486     
2298        53      0       10220   5852    511     
2299        53      0       8040    8066    402     
2300        53      0       8660    7436    433     
2301        53      0       8240    7862    412     
2302        53      0       8380    7722    419     
2303        53      0       8080    8030    404     
2304        47      0       15067   1065    247     
2305        47      0       15067   1065    247     
2306        47      0       15067   1065    247     
2307        47      0       15067   1065    247     
2308        47      0       15067   1065    247     
2309        47      0       15067   1065    247     
2310        47      0       15067   1065    247     
2311        47      0       15067   1065    247     
2312        47      0       15067   1065    247     
2313        47      0       15067   1065    247     
2314        47      0       15067   1065    247     
2315        47      0       15067   1065    247     
2316        47      0       15067   1065    247     
2317        47      0       15067   1065    247     
2318        47      0       15067   1065    247     
2319        47      0       15067   1065    247     
2320        47      0       15067   1065    247     
2321        47      0       15067   1065    247     
2322        47      0       15067   1065    247     
2323        47      0       15067   1065    247     
2324        47      0       15067   1065    247     
2325        47      0       15067   1065    247     
2326        47      0       15067   1065    247     
2327        47      0       15067   1065    247     
2328        47      0       15067   1065    247     
2329        47      0       15067   1065    247     
2330        47      0       15067   1065    247     
2331        47      0       15067   1065    247     
2332        47      0       15067   1065    247     
2333        47      0       15067   1065    247     
2334        47      0       15067   1065    247     
2335        47      0       15067   1065    247     
2336        47      0       15067   1065    247     
2337        47      0       15067   1065    247     
2338        47      0       15047   1087    242     
2339        47      0       15048   1092    228     
2340        47      0       15048   1092    228     
2341        47      0       15048   1092    228     
2342        47      0       15048   1092    228     
2343        47      0       15048   1092    228     
2344        47      0       15048   1092    228     
2345        47      0       15048   1092    228     
2346        47      0       15048   1092    228     
2347        47      0       15048   1092    228     
2348        47      0       15048   1092    228     
2349        47      0       15048   1092    228     
2350        47      0       15048   1092    228     
2351        47      0       15048   1092    228     
2352        47      0       15048   1092    228     
2353        47      0       15048   1092    228     
2354        47      0       15048   1092    228     
2355        47      0       15048   1092    228     
2356        47      0       15048   1092    228     
2357        47      0       15048   1092    228     
2358        47      0       15048   1092    228     
2359        47      0       15048   1092    228     
2360        47      0       15048   1092    228     
2361        47      0       15048   1092    228     
2362        47      0       15048   1092    228     
2363        47      0       15048   1092    228     
2364        47      0       15048   1092    228     
2365        47      0       15048   1092    228     
2366        47      0       15048   1092    228     
2367        47      0       15048   1092    228     
2368        47      0       15048   1092    228     
2369        47      0       15048   1092    228     
2370        47      0       15048   1092    228     
2371        47      0       15048   1092    228     
2372        47      0       15048   1092    228     
2373        47      0       15048   1092    228     
2374        47      0       15048   1092    228     
2375        47      0       15048   1092    228     
2376        47      0       15048   1092    228     
2377        47      0       15048   1092    228     
2378        47      0       15048   1092    228     
2379        47      0       15048   1092    228     
2380        47      0       15048   1092    228     
2381        47      0       15048   1092    228     
2382        47      0       15048   1092    228     
2383        47      0       15048   1092    228     
2384        47      0       15048   1092    228     
2385        47      0       15048   1092    228     
2386        47      0       15048   1092    228     
2387        47      0       15048   1092    228     
2388        47      0       15048   1092    228     
2389        47      0       15048   1092    228     
2390        47      0       15048   1092    228     
2391        47      0       15048   1092    228     
2392        47      0       15048   1092    228     
2393        47      0       15048   1092    228     
2394        47      0       15048   1092    228     
2395        47      0       15048   1092    228     
2396        47      0       15048   1092    228     
2397        47      0       15048   1092    228     
2398        47      0       15048   1092    228     
2399        47      0       15048   1092    228     
2400        47      0       15048   1092    228     
2401        47      0       15048   1092    228     
2402        47      0       15048   1092    228     
2403        47      0       15048   1092    228     
2404        47      0       15048   1092    228     
2405        47      0       15048   1092    228     
2406        47      0       15048   1092    228     
2407        47      0       15048   1092    228     
2408        47      0       15048   1092    228     
2409        47      0       15048   1092    228     
2410        47      0       15048   1092    228     
2411        47      0       15048   1092    228     
2412        47      0       15048   1092    228     
2413        47      0       15048   1092    228     
2414        47      0       15048   1092    228     
2415        47      0       15048   1092    228     
2416        47      0       15048   1092    228     
2417        47      0       15048   1092    228     
2418        47      0       15048   1092    228     
2419        47      0       15048   1092    228     
2420        47      0       15048   1092    228     
2421        47      0       15048   1092    228     
2422        47      0       15048   1092    228     
2423        47      0       15048   1092    228     
2424        47      0       15048   1092    228     
2425        47      0       15048   1092    228     
2426        47      0       15048   1092    228     
2427        47      0       15048   1092    228     
2428        47      0       15048   1092    228     
2429        47      0       15103   1035    233     
2430        47      0       15067   1065    247     
2431        47      0       15067   1065    247     
2432        53      0       7840    8268    392     
2433        53      0       8100    8010    405     
2434        53      0       8040    8068    402     
2435        53      0       8820    7276    441     
2436        53      0       8220    7892    411     
2437        53      0       8300    7804    415     
2438        53      0       8220    7888    411     
2439        53      0       8040    8074    402     
2440        53      0       8080    8034    404     
2441        53      0       7960    8152    398     
2442        53      0       15720   262     786     
2443        53      0       7920    8186    396     
2444        53      0       7940    8166    397     
2445        53      0       8520    7584    426     
2446        53      0       8240    7874    412     
2447        53      0       7940    8174    397     
2448        53      0       15280   706     764     
2449        53      0       8280    7822    414     
2450        53      0       15700   282     785     
2451        53      0       15780   198     789     
2452        53      0       15020   980     751     
2453        53      0       15480   494     774     
2454        53      0       8140    7968    407     
2455        53      0       15000   990     750     
2456        53      0       13920   2072    696     
2457        53      0       8340    7762    417     
2458        53      0       15840   136     792     
2459        53      0       15820   154     791     
2460        53      0       15840   138     792     
2461        53      0       14620   1374    731     
2462        53      0       15780   188     789     
2463        53      0       8080    8022    404     
2464        53      0       8140    7964    407     
2465        53      0       15800   170     790     
2466        53      0       15040   948     752     
2467        53      0       15320   662     766     
2468        53      0       15360   620     768     
2469        53      0       7960    8150    398     
2470        53      0       15100   886     755     
2471        53      0       15160   836     758     
2472        53      0       15380   594     769     
2473        53      0       15240   746     762     
2474        53      0       8220    7890    411     
2475        53      0       15280   704     764     
2476        53      0       15120   864     756     
2477        53      0       15320   660     766     
2478        53      0       15320   660     766     
2479        53      0       15760   220     788     
2480        53      0       14560   1436    728     
2481        53      0       15060   922     753     
2482        53      0       8000    8110    400     
2483        53      0       15480   502     774     
2484        53      0       15540   440     777     
2485        53      0       15580   398     779     
2486        53      0       15560   418     778     
2487        53      0       15100   894     755     
2488        53      0       14640   1348    732     
2489        53      0       14380   1626    719     
2490        53      0       14680   1316    734     
2491        53      0       15600   382     780     
2492        53      0       14700   1294    735     
2493        53      0       15260   716     763     
2494        53      0       8000    8112    400     
2495        53      0       14040   1968    702     
2496        47      0       15067   1065    247     
2497        47      0       15067   1065    247     
2498        47      0       15067   1065    247     
2499        47      0       15067   1065    247     
2500        47      0       15067   1065    247     
2501        47      0       15067   1065    247     
2502        47      0       15067   1065    247     
2503        47      0       15067   1065    247     
2504        47      0       15067   1065    247     
2505        47      0       15067   1065    247     
2506        47      0       15067   1065    247     
2507        47      0       15067   1065    247     
2508        47      0       15067   1065    247     
2509        47      0       15067   1065    247     
2510        47      0       15067   1065    247     
2511        47      0       15067   1065    247     
2512        47      0       15067   1065    247     
2513        47      0       15067   1065    247     
2514        47      0       15067   1065    247     
2515        47      0       15067   1065    247     
2516        47      0       15067   1065    247     
2517        47      0       15067   1065    247     
2518        47      0       15067   1065    247     
2519        47      0       15067   1065    247     
2520        47      0       15067   1065    247     
2521        47      0       15067   1065    247     
2522        47      0       15067   1065    247     
2523        47      0       15067   1065    247     
2524        47      0       15067   1065    247     
2525        47      0       15067   1065    247     
2526        47      0       15067   1065    247     
2527        47      0       15067   1065    247     
2528        47      0       15067   1065    247     
2529        47      0       15067   1065    247     
2530        47      0       15047   1091    232     
2531        47      0       15048   1092    228     
2532        47      0       15048   1092    228     
2533        47      0       15048   1092    228     
2534        47      0       15048   1092    228     
2535        47      0       15048   1092    228     
2536        47      0       15048   1092    228     
2537        47      0       15048   1092    228     
2538        47      0       15048   1092    228     
2539        47      0       15048   1092    228     
2540        47      0       15048   1092    228     
2541        47      0       15048   1092    228     
2542        47      0       15048   1092    228     
2543        47      0       15048   1092    228     
2544        47      0       15048   1092    228     
2545        47      0       15048   1092    228     
2546        47      0       15048   1092    228     
2547        47      0       15048   1092    228     
2548        47      0       15048   1092    228     
2549        47      0       15048   1092    228     
2550        47      0       15048   1092    228     
2551        47      0       15048   1092    228     
2552        47      0       15048   1092    228     
2553        47      0       15048   1092    228     
2554        47      0       15048   1092    228     
2555        47      0       15048   1092    228     
2556        47      0       15048   1092    228     
2557        47      0       15048   1092    228     
2558        47      0       15048   1092    228     
2559        47      0       15048   1092    228     
2560        53      0       11460   4600    573     
2561        53      0       13900   2102    695     
2562        53      0       14960   1028    748     
2563        53      0       14840   1160    742     
2564        53      0       15580   408     779     
2565        53      0       15280   710     764     
2566        53      0       15120   870     756     
2567        53      0       13400   2618    670     
2568        53      0       15500   478     775     
2569        53      0       14640   1352    732     
2570        53      0       14840   1148    742     
2571        53      0       15220   754     761     
2572        53      0       13600   2414    680     
2573        53      0       14120   1884    706     
2574        53      0       15160   828     758     
2575        53      0       15140   848     757     
2576        53      0       13420   2596    671     
2577        53      0       14800   1180    740     
2578        53      0       14040   1966    702     
2579        53      0       15500   484     775     
2580        53      0       14000   2004    700     
2581        53      0       14780   1214    739     
2582        53      0       14860   1138    743     
2583        53      0       15220   764     761     
2584        53      0       15400   584     770     
2585        53      0       14880   1116    744     
2586        53      0       14620   1376    731     
2587        53      0       14120   1882    706     
2588        53      0       13720   2294    686     
2589        53      0       14420   1580    721     
2590        53      0       15340   650     767     
2591        53      0       14360   1634    718     
2592        53      0       14920   1078    746     
2593        53      0       14380   1620    719     
2594        53      0       14740   1250    737     
2595        53      0       14240   1760    712     
2596        53      0       13680   2338    684     
2597        53      0       14000   1992    700     
2598        53      0       12840   3186    642     
2599        53      0       13840   2162    692     
2600        53      0       14400   1598    720     
2601        53      0       14780   1214    739     
2602        53      0       13860   2144    693     
2603        53      0       13440   2584    672     
2604        53      0       13560   2452    678     
2605        53      0       13420   2600    671     
2606        53      0       14080   1930    704     
2607        53      0       13480   2548    674     
2608        53      0       13560   2456    678     
2609        53      0       14540   1454    727     
2610        53      0       13460   2554    673     
2611        53      0       13420   2588    671     
2612        53      0       14060   1942    703     
2613        53      0       14300   1700    715     
2614        53      0       14060   1950    703     
2615        53      0       13700   2318    685     
2616        53      0       14040   1970    702     
2617        53      0       13460   2554    673     
2618        53      0       13420   2592    671     
2619        53      0       13120   2896    656     
2620        53      0       13380   2638    669     
2621        53      0       13940   2064    697     
2622        53      0       13360   2660    668     
2623        53      0       13160   2860    658     
2624        47      0       15048   1092    228     
2625        47      0       15048   1092    228     
2626        47      0       15048   1092    228     
2627        47      0       15048   1092    228     
2628        47      0       15048   1092    228     
2629        47      0       15048   1092    228     
2630        47      0       15048   1092    228     
2631        47      0       15048   1092    228     
2632        47      0       15048   1092    228     
2633        47      0       15048   1092    228     
2634        47      0       15048   1092    228     
2635        47      0       15048   1092    228     
2636        47      0       15048   1092    228     
2637        47      0       15048   1092    228     
2638        47      0       15048   1092    228     
2639        47      0       15048   1092    228     
2640        47      0       15048   1092    228     
2641        47      0       15048   1092    228     
2642        47      0       15048   1092    228     
2643        47      0       15048   1092    228     
2644        47      0       15048   1092    228     
2645        47      0       15048   1092    228     
2646        47      0       15048   1092    228     
2647        47      0       15048   1092    228     
2648        47      0       15048   1092    228     
2649        47      0       15048   1092    228     
2650        47      0       15048   1092    228     
2651        47      0       15048   1092    228     
2652        47      0       15048   1092    228     
2653        47      0       15048   1092    228     
2654        47      0       15048   1092    228     
2655        47      0       15048   1092    228     
2656        47      0       15048   1092    228     
2657        47      0       15048   1092    228     
2658        47      0       15048   1092    228     
2659        47      0       15048   1092    228     
2660        47      0       15048   1092    228     
